x-axis,1
second,Volt
-5.05000E-06,+4.82098013E-03
-5.04000E-06,+5.22299018E-03
-5.03000E-06,+8.03706050E-03
-5.02000E-06,+13.64007551E-03
-5.01000E-06,+20.90138197E-03
-5.00000E-06,+25.70037689E-03
-4.99000E-06,+27.33354270E-03
-4.98000E-06,+25.32349247E-03
-4.97000E-06,+19.69535183E-03
-4.96000E-06,+11.65515091E-03
-4.95000E-06,+4.04208567E-03
-4.94000E-06,+2.40891986E-03
-4.93000E-06,+3.21293995E-03
-4.92000E-06,+3.61494999E-03
-4.91000E-06,+4.01696004E-03
-4.90000E-06,+4.01696004E-03
-4.89000E-06,+4.01696004E-03
-4.88000E-06,+4.41897009E-03
-4.87000E-06,+4.41897009E-03
-4.86000E-06,+4.41897009E-03
-4.85000E-06,+4.82098013E-03
-4.84000E-06,+5.62500022E-03
-4.83000E-06,+9.21796501E-03
-4.82000E-06,+14.84610565E-03
-4.81000E-06,+22.48429653E-03
-4.80000E-06,+27.33354270E-03
-4.79000E-06,+29.31846731E-03
-4.78000E-06,+27.33354270E-03
-4.77000E-06,+21.30339202E-03
-4.76000E-06,+12.86118105E-03
-4.75000E-06,+4.84610576E-03
-4.74000E-06,+2.00690981E-03
-4.73000E-06,+2.81092990E-03
-4.72000E-06,+3.61494999E-03
-4.71000E-06,+4.01696004E-03
-4.70000E-06,+4.01696004E-03
-4.69000E-06,+4.41897009E-03
-4.68000E-06,+4.41897009E-03
-4.67000E-06,+4.41897009E-03
-4.66000E-06,+4.01696004E-03
-4.65000E-06,+4.01696004E-03
-4.64000E-06,+5.22299018E-03
-4.63000E-06,+9.21796501E-03
-4.62000E-06,+16.07726142E-03
-4.61000E-06,+22.91143220E-03
-4.60000E-06,+28.11243717E-03
-4.59000E-06,+30.14761303E-03
-4.58000E-06,+28.13756280E-03
-4.57000E-06,+22.10741211E-03
-4.56000E-06,+13.26319110E-03
-4.55000E-06,+5.62500022E-03
-4.54000E-06,+1.60489976E-03
-4.53000E-06,+2.81092990E-03
-4.52000E-06,+3.23806558E-03
-4.51000E-06,+4.01696004E-03
-4.50000E-06,+3.61494999E-03
-4.49000E-06,+3.64007562E-03
-4.48000E-06,+4.44409571E-03
-4.47000E-06,+4.01696004E-03
-4.46000E-06,+4.41897009E-03
-4.45000E-06,+4.82098013E-03
-4.44000E-06,+5.22299018E-03
-4.43000E-06,+9.61997506E-03
-4.42000E-06,+15.27324133E-03
-4.41000E-06,+22.48429653E-03
-4.40000E-06,+27.73555275E-03
-4.39000E-06,+29.34359293E-03
-4.38000E-06,+27.33354270E-03
-4.37000E-06,+21.30339202E-03
-4.36000E-06,+12.45917100E-03
-4.35000E-06,+4.84610576E-03
-4.34000E-06,+2.00690981E-03
-4.33000E-06,+2.81092990E-03
-4.32000E-06,+3.61494999E-03
-4.31000E-06,+3.64007562E-03
-4.30000E-06,+4.01696004E-03
-4.29000E-06,+4.01696004E-03
-4.28000E-06,+4.41897009E-03
-4.27000E-06,+4.41897009E-03
-4.26000E-06,+4.82098013E-03
-4.25000E-06,+4.41897009E-03
-4.24000E-06,+4.82098013E-03
-4.23000E-06,+8.41394492E-03
-4.22000E-06,+14.44409561E-03
-4.21000E-06,+21.30339202E-03
-4.20000E-06,+25.70037689E-03
-4.19000E-06,+28.11243717E-03
-4.18000E-06,+25.72550252E-03
-4.17000E-06,+19.69535183E-03
-4.16000E-06,+10.85113082E-03
-4.15000E-06,+4.01696004E-03
-4.14000E-06,+2.40891986E-03
-4.13000E-06,+3.21293995E-03
-4.12000E-06,+4.01696004E-03
-4.11000E-06,+3.64007562E-03
-4.10000E-06,+4.41897009E-03
-4.09000E-06,+4.41897009E-03
-4.08000E-06,+4.41897009E-03
-4.07000E-06,+4.01696004E-03
-4.06000E-06,+4.41897009E-03
-4.05000E-06,+4.82098013E-03
-4.04000E-06,+4.82098013E-03
-4.03000E-06,+7.20791478E-03
-4.02000E-06,+12.43404538E-03
-4.01000E-06,+18.46419607E-03
-4.00000E-06,+22.91143220E-03
-3.99000E-06,+24.92148243E-03
-3.98000E-06,+22.50942215E-03
-3.97000E-06,+16.47927146E-03
-3.96000E-06,+8.84108059E-03
-3.95000E-06,+3.21293995E-03
-3.94000E-06,+2.40891986E-03
-3.93000E-06,+3.61494999E-03
-3.92000E-06,+3.64007562E-03
-3.91000E-06,+4.04208567E-03
-3.90000E-06,+4.01696004E-03
-3.89000E-06,+4.41897009E-03
-3.88000E-06,+4.41897009E-03
-3.87000E-06,+4.41897009E-03
-3.86000E-06,+4.41897009E-03
-3.85000E-06,+4.82098013E-03
-3.84000E-06,+4.82098013E-03
-3.83000E-06,+6.40389469E-03
-3.82000E-06,+10.02198510E-03
-3.81000E-06,+15.65012574E-03
-3.80000E-06,+19.69535183E-03
-3.79000E-06,+20.90138197E-03
-3.78000E-06,+18.86620611E-03
-3.77000E-06,+12.86118105E-03
-3.76000E-06,+6.83103036E-03
-3.75000E-06,+2.81092990E-03
-3.74000E-06,+3.21293995E-03
-3.73000E-06,+4.01696004E-03
-3.72000E-06,+4.01696004E-03
-3.71000E-06,+4.41897009E-03
-3.70000E-06,+4.01696004E-03
-3.69000E-06,+4.01696004E-03
-3.68000E-06,+4.41897009E-03
-3.67000E-06,+4.04208567E-03
-3.66000E-06,+4.41897009E-03
-3.65000E-06,+4.01696004E-03
-3.64000E-06,+4.82098013E-03
-3.63000E-06,+5.62500022E-03
-3.62000E-06,+8.41394492E-03
-3.61000E-06,+12.43404538E-03
-3.60000E-06,+16.05213579E-03
-3.59000E-06,+17.25816593E-03
-3.58000E-06,+14.87123128E-03
-3.57000E-06,+10.04711073E-03
-3.56000E-06,+4.82098013E-03
-3.55000E-06,+2.81092990E-03
-3.54000E-06,+3.61494999E-03
-3.53000E-06,+4.01696004E-03
-3.52000E-06,+4.01696004E-03
-3.51000E-06,+4.01696004E-03
-3.50000E-06,+4.41897009E-03
-3.49000E-06,+4.41897009E-03
-3.48000E-06,+3.64007562E-03
-3.47000E-06,+4.44409571E-03
-3.46000E-06,+4.82098013E-03
-3.45000E-06,+4.41897009E-03
-3.44000E-06,+4.44409571E-03
-3.43000E-06,+5.22299018E-03
-3.42000E-06,+6.80590473E-03
-3.41000E-06,+9.24309064E-03
-3.40000E-06,+12.45917100E-03
-3.39000E-06,+12.45917100E-03
-3.38000E-06,+10.44912077E-03
-3.37000E-06,+7.23304041E-03
-3.36000E-06,+3.61494999E-03
-3.35000E-06,+3.61494999E-03
